"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
17259																																																																																						6291	256	256	8.0949%	12.5579%	12.0469%	6035	50096	74553	-1424	0			4.5579%			0				4497	74553								0	0	0		0		1538	12.0469%	1	0	4611	0	0	0	-1424	0	0	0		0	6035	0	0	6035	0	0	0	0	0	0	0	0	0	256	0	0	0			
17950																																																																																						81766	4996	4996	9.6463%	20.5132%	19.2598%	76770	398602	795851	-27742	0			12.5132%			0				47206	799849								0	0	0		0		33562	19.2598%	1	0	53026	3095	903	0	-27742	0	0	0		0	76770	0	0	76770	0	0	0	0	0	0	0	0	0	4996	0	3998	0			
17978																																																																																				314451	0				41.7930%			131971		315773	0	0						0	0	0	0	131971	315773	0	0.0000%	14113	0	0	14113	4.4881%	0	0	0	0	1		0		1	0	131971	0	0	0	0	0	0	0		0	131971	0	0	131971	0	0	0	0	0	0						0	0	0		
18050																																																																																						125126	6932	6932	11.4877%	20.4560%	19.3228%	118194	611683	1028873	-48757	0			12.4560%			0				82309	1028873								0	0	0		0		35885	19.3228%	1	0	69437	0	0	0	-48757	0	0	0		0	118194	0	0	118194	0	0	0	0	0	0	0	0	0	6932	0	0	0			
18827																																																																																						258965	22272	22272	8.3332%	12.6291%	11.5429%	236693	2050546	2840349	-11985	0			4.6291%			1				117734	2884651								0	0	0		0		163262	11.5429%	1	0	269011	35325	8173	805	-11985	0	0	0		0	236693	0	0	236693	0	0	0	0	0	0	0	0	0	22272	0	44302	0			
18836																																																																																				221852	0				9.9189%			21566		217424	-1735	0						0	0	0	0	19710	217424	0	0.0000%	24367	0	12	24379	10.9889%	0	0	0	0	1		1856		1	0	19831	0	0	0	-1735	0	0	0		0	21566	0	0	21566	0	0	0	0	0	0						0	0	0		
18854																																																																																						227190	18382	18382	12.1828%	15.2211%	13.9895%	208808	1492603	1713962	-4971	0			7.2211%			0				202895	1722287								0	0	0		0		14238	13.9895%	1	0	212162	7447	878	0	-4971	0	0	0		0	208808	0	0	208808	0	0	0	0	0	0	0	0	0	18382	0	8325	0			
19356																																																																																						13630	1494	1494	8.2273%	11.4100%	10.1593%	12136	119457	147509	-1768	0			3.4100%			0				4688	148286								0	0	0		0		8225	10.1593%	1	0	11145	762	15	0	-1768	0	0	0		0	12136	0	0	12136	0	0	0	0	0	0	0	0	0	1494	0	777	0			
19936																																																																																						49737	3556	3556	10.0471%	17.5420%	16.2878%	46181	283531	459646	-7434	0			9.5420%			0				31752	459646								0	0	0		0		14429	16.2878%	1	0	38747	0	0	0	-7434	0	0	0		0	46181	0	0	46181	0	0	0	0	0	0	0	0	0	3556	0	0	0			
19972																																																																																						24870	497	497	21.1749%	48.3692%	47.4026%	24373	51417	115103	0	0			40.3692%			0				24373	115103								0	0	0		0		0	47.4026%	1	0	24373	0	0	0	0	0	0	0		0	24373	0	0	24373	0	0	0	0	0	0	0	0	0	497	0	0	0			
20053																																																																																				214257	0				11.7104%			24468		208942	-229	0						0	0	0	0	18265	208942	0	0.0000%	26757	0	2193	28950	13.5118%	0	0	0	0	1		6203		1	0	24239	0	0	0	-229	0	0	0		0	24468	0	0	24468	0	0	0	0	0	0						0	0	0		
20633																																																																																				360384	0				11.5359%			42326		366907	-5092	175						0	0	0	0	38404	367082	0	0.0000%	10608	0	0	10608	2.9435%	0	0	0	0	1		3922		1	0	37234	0	0	0	-4657	0	-435	0		0	42326	0	0	42326	0	0	0	0	0	0						0	0	1387		
20857																																																																																						50406	2380	2380	7.4499%	10.7770%	10.2681%	48026	467720	644653	-11687	0			2.7770%			0				7302	650023								0	0	0		0		46093	10.2681%	1	0	41708	5247	122	0	-5560	0	0	-6127		0	48026	0	0	48026	0	0	0	0	0	0	0	0	0	2380	0	5370	0			
21256																																																																																				11258	0				9.1835%			1055		11488	-50	0						0	0	0	0	355	11488	0	0.0000%	0	0	3	3	0.0266%	0	0	0	0	1		700		1	0	1005	0	0	0	-50	0	0	0		0	1055	0	0	1055	0	0	0	0	0	0						0	0	78		
21359																																																																																				78691	0				10.1358%			7969		78622	-2258	0						0	0	0	0	4069	78622	0	0.0000%	3687	0	16	3703	4.7057%	0	0	0	0	1		3900		1	0	5711	0	0	0	-2258	0	0	0		0	7969	0	0	7969	0	0	0	0	0	0						0	0	0		
21658																																																																																				226750	0				9.9588%			22567		226604	-2858	0						0	0	0	0	18310	226604	0	0.0000%	19692	0	95	19787	8.7264%	0	0	0	0	1		4257		1	0	19709	0	0	0	-2858	0	0	0		0	22567	0	0	22567	0	0	0	0	0	0						0	0	0		
22048																																																																																				317078	0				10.2932%			32822		318872	-6916	0						0	0	0	0	25172	318872	0	0.0000%	19518	0	662	20180	6.3644%	0	0	0	0	1		7650		1	0	25906	0	0	0	-6916	0	0	0		0	32822	0	0	32822	0	0	0	0	0	0						0	0	11884		
22543																																																																																				376999	0				9.1393%			35401		387348	-34	0						0	0	0	0	21247	387348	0	0.0000%	28248	0	4236	32484	8.6165%	0	0	0	0	1		14154		1	0	35367	0	0	0	-34	0	0	0		0	35401	0	0	35401	0	0	0	0	0	0						0	0	52600		
22552																																																																																						10794	1002	1002	7.3070%	9.5259%	8.6416%	9792	113312	134008	-1733	0			1.5259%	307	0	0				2292	134008								0	0	0		0		7500	8.6416%	1	0	8059	0	0	0	-1733	0	0	0		0	9792	0	0	9792	0	0	0	0	0	0	0	0	0	1002	0	0	0			
22730																																																																																						25086	1751	1751	8.1546%	14.8228%	13.7882%	23335	169239	286157	-10011	0			6.8228%			0				22785	286157								0	0	0		0		550	13.7882%	1	0	13324	0	0	0	-10011	0	0	0		0	23335	0	0	23335	0	0	0	0	0	0	0	0	0	1751	0	0	0			
23456																																																																																						36417	3180	3180	8.7514%	12.9078%	11.7807%	33237	282131	379792	-11267	0			4.9078%			0				34944	384137								0	0	0		0		2638	11.7807%	1	0	26315	2414	1931	0	-11267	0	0	0		0	33237	0	0	33237	0	0	0	0	0	0	0	0	0	3180	0	4345	0			
23504																																																																																						1560876	91829	91829	10.7473%	14.8100%	13.9387%	1469047	10539306	13668976	-44914	-7499			6.8100%			0				646914	13815845								0	0	0		0		976501	13.9387%	1	0	1578501	151668	2700	0	-30005	6248	-7499	-13658		0	1469047	0	0	1469047	0	0	0	0	0	0	0	0	0	91829	0	154368	0			
23643																																																																																				360120	0				10.9708%			39579		360768	-21458	0						0	0	0	0	34579	360768	0	0.0000%	9605	0	540	10145	2.8171%	0	0	0	0	1		5000		1	0	18121	0	0	0	-21458	0	0	0		0	39579	0	0	39579	0	0	0	0	0	0						0	0	10666		
23755																																																																																						31027	1940	1940	9.0910%	14.8625%	13.9332%	29087	208760	319953	-9825	0			6.8625%			0				24362	319953								0	0	0		0		4725	13.9332%	1	0	19262	0	0	0	-4237	0	0	-5588		0	29087	0	0	29087	0	0	0	0	0	0	0	0	0	1940	0	0	0			
24006																																																																																						214879	17583	17583	10.1140%	14.9507%	13.7274%	197296	1437247	1950721	-5102	0			6.9507%			0				180698	2043469								0	0	0		0		109346	13.7274%	1	0	284942	80794	11954	0	-6550	0	1448	0		0	197296	0	0	197296	0	0	0	0	0	0	0	0	0	17583	0	92748	0			
24378																																																																																				77713	0				10.8265%			8397		77560	-140	0						0	0	0	0	8397	77560	0	0.0000%	4424	0	0	4424	5.6927%	0	0	0	0	1		0		1	0	8257	0	0	0	-140	0	0	0		0	8397	0	0	8397	0	0	0	0	0	0						0	0	0		
24659																																																																																						11522	594	594	10.0369%	21.2235%	20.1293%	10928	54289	108878	-26	0			13.2235%			0				3976	109926								0	0	0		0		8000	20.1293%	1	0	11950	954	94	0	-26	0	0	0		0	10928	0	0	10928	0	0	0	0	0	0	0	0	0	594	0	1048	0			
24949																																																																																						64291	4051	4051	11.1243%	19.9175%	18.6625%	60240	322786	541519	-1417	0			11.9175%			0				25217	541519								0	0	0		0		35023	18.6625%	1	0	58823	0	0	0	-1417	0	0	0		0	60240	0	0	60240	0	0	0	0	0	0	0	0	0	4051	0	0	0			
25357																																																																																						68549	6263	6263	10.5180%	13.6895%	12.4387%	62286	500743	592187	-813	0			5.6895%			0				10928	592344								0	0	0		0		51515	12.4387%	1	0	61630	157	0	0	-813	0	0	0		0	62286	0	0	62286	0	0	0	0	0	0	0	0	0	6263	0	157	0			
25647																																																																																						41259	3369	3369	9.8474%	14.6983%	13.4982%	37890	280705	384773	-1395	0			6.6983%			0				8135	385859								0	0	0		0		30841	13.4982%	1	0	37581	0	0	1086	-1395	0	0	0		0	37890	0	0	37890	0	0	0	0	0	0	0	0	0	3369	0	1086	0			
26765																																																																																						449849	42903	42903	8.8838%	12.8195%	11.5969%	406946	3509094	4580741	-22263	0			4.8195%			1				99941	4584632								0	0	0		0		310896	11.5969%	1	0	388574	3454	437	0	-22263	0	0	0		0	406946	0	0	406946	0	0	0	0	0	0	0	0	0	42903	0	3891	0			
27070																																																																																						130224	7486	7486	12.8710%	20.0643%	18.9109%	122738	649034	953602	-14151	0			12.0643%			0				139042	969907								0	0	0		0		0	18.9109%	1	0	124891	15393	911	0	-14151	0	0	0		0	122738	0	0	122738	0	0	0	0	0	0	0	0	0	7486	0	16305	0			
27614																																																																																						56269	1468	1468	9.0590%	22.2999%	21.7182%	54801	252328	604931	-31712	0			14.2999%			1				44801	607585								0	0	0		0		12654	21.7182%	1	0	25743	2654	0	0	-31712	0	0	0		0	54801	0	0	54801	0	0	0	0	0	0	0	0	0	1468	0	2654	0			
27847																																																																																						93176	7430	7430	10.0024%	15.1778%	13.9675%	85746	613896	857257	-19462	0			7.1778%			0				77334	857257								0	0	0		0		8412	13.9675%	1	0	66284	0	0	0	-19462	0	0	0		0	85746	0	0	85746	0	0	0	0	0	0	0	0	0	7430	0	0	0			
28013																																																																																				5660674	0				12.4595%			703516		5646437	-20882	-32						0	2904	0	0	302428	5687486	24129	0.4263%	313045	0	5362	318407	5.6249%	0	0	0	0	1		442754		1	0	724300	41012	69	0	-20265	0	-32	0		0	703516	0	0	703516	0	0	0	0	0	0						41081	0	0		
28152																																																																																						21283	1994	1994	8.0419%	13.3459%	12.0955%	19289	159472	239855	-4241	0			5.3459%			0				6684	239855								0	0	0		0		12605	12.0955%	1	0	15048	0	0	0	-2599	375	0	-2017		0	19289	0	0	19289	0	0	0	0	0	0	0	0	0	1994	0	0	0			
28675																																																																																						29782	1195	1195	9.7466%	16.9086%	16.2302%	28587	176135	293303	-3555	0			8.9086%			0				28587	293303								0	0	0		0		0	16.2302%	1	0	25032	0	0	0	-3555	0	0	0		0	28587	0	0	28587	0	0	0	0	0	0	0	0	0	1195	0	0	0			
28732																																																																																				154785	0				13.6736%			21058		154005	-1252	0						0	0	0	0	20501	154005	0	0.0000%	23938	0	365	24303	15.7011%	0	0	0	0	1		557		1	0	19806	0	0	0	-1252	0	0	0		0	21058	0	0	21058	0	0	0	0	0	0						0	0	909		
29476																																																																																						18077	1088	1088	12.2740%	20.9443%	19.6837%	16989	86310	138414	-279	0			12.9443%			0				11160	138613								0	0	0		0		6028	19.6837%	1	0	16909	199	0	0	-279	0	0	0		0	16989	0	0	16989	0	0	0	0	0	0	0	0	0	1088	0	199	0			
29636																																																																																						130663	7610	7610	8.3281%	12.9993%	12.2422%	123053	1005151	1477569	-72974	0			4.9993%			1				11420	1490743								0	0	0		0		124807	12.2422%	1	0	63253	13030	144	0	-27319	0	0	-45655		0	123053	0	0	123053	0	0	0	0	0	0	0	0	0	7610	0	13174	0			
29878																																																																																				2207080	0				33.6774%			747182		2218645	-6715	0						0	0	0	0	747182	2218645	0	0.0000%	46058	0	0	46058	2.0868%	0	0	0	0	1		0		1	0	740467	0	0	0	-2809	0	-3906	0		0	747182	0	0	747182	0	0	0	0	0	0						0	0	4654		
30052																																																																																				47689	0				15.0032%			6566		43764	-172	0						0	0	0	0	356	46694	0	0.0000%	2936	0	233	3169	6.6451%	0	0	0	0	1		9140		1	0	9324	1231	1699	0	-172	0	0	0		0	6566	0	0	6566	0	0	0	0	0	0						2930	0	0		
30502																																																																																						126031	9204	9204	9.4224%	17.1493%	15.8969%	116827	734904	1239880	-34955	0			9.1493%			0				90303	1247533								0	0	0		0		34276	15.8969%	1	0	89624	7259	0	197	-34856	0	0	0		0	117024	197	197	116827	0	0	0	0	197	0	0	0	0	9204	0	7653	0			
30810			17310571	1599637	2645196	9.8867%	14.1966%	12.0272%	14665375	121934962	148334212	-106309	0			6.0272%						10063616	148334217								0	0	0		4601764	12.0272%	0	14559071	0	0	5	-87034	-19275	0	0		0	14665375	0	0	14665375	0	0	0	0	0	0	1045559	0	0	2645196	0	5	0																																						2																	0				1																															
31134																																																																																						39849	1531	1531	17.5667%	32.5931%	31.3409%	38318	122262	218129	-1731	0			24.5931%			0				37868	218129								0	0	0		0		450	31.3409%	1	0	36587	0	0	0	-1731	0	0	0		0	38318	0	0	38318	0	0	0	0	0	0	0	0	0	1531	0	0	0			
31255																																																																																						128268	10050	10050	10.2805%	14.0350%	12.9353%	118218	913918	1149927	-12215	0			6.0350%			0				84851	1150860								0	0	0		0		34300	12.9353%	1	0	106936	933	0	0	-12215	0	0	0		0	118218	0	0	118218	0	0	0	0	0	0	0	0	0	10050	0	933	0			
31657																																																																																				186048	0				14.3506%			26758		186459	0	0						0	0	0	0	24488	186459	0	0.0000%	0	0	15	15	0.0081%	0	0	0	0	1		2270		1	0	26758	0	0	0	0	0	0	0		0	26758	0	0	26758	0	0	0	0	0	0						0	0	4555		
31826																																																																																						50684	4437	4437	9.5485%	14.2862%	13.0356%	46247	354775	484336	-2505	0			6.2862%			0				45512	485201								0	0	0		0		1600	13.0356%	1	0	44607	865	0	0	-2505	0	0	0		0	46247	0	0	46247	0	0	0	0	0	0	0	0	0	4437	0	865	0			
31835																																																																																				193527	0				14.3354%			27050		188694	-3842	0						0	0	0	0	5569	188694	0	0.0000%	24773	0	2052	26825	13.8611%	0	0	0	0	1		20011		1	0	21738	0	0	0	-3842	0	-1470	0		0	27050	0	0	27050	0	0	0	0	0	0						0	0	0		
32234																																																																																						28402	803	803	7.0294%	14.0821%	13.6839%	27599	201689	392624	-19277	0			6.0821%			0				5946	399364								0	0	0		0		28393	13.6839%	1	0	15062	4830	605	1305	-19277	0	0	0		0	27599	0	0	27599	0	0	0	0	0	0	0	0	0	803	0	6740	0			
32766																																																																																				307991	0				11.7417%			45037		383565	0	0						0	0	0	0	12067	385353	0	0.0000%	25625	0	0	25625	8.3200%	0	0	0	0	1		34757		1	0	46824	1062	725	0	0	0	0	0		0	45037	0	0	45037	0	0	0	0	0	0						1788	0	0		
32971																																																																																						45023	3195	3195	10.5804%	15.5137%	14.4128%	41828	290215	395335	-4395	0			7.5137%			0				41828	395335								0	0	0		0		0	14.4128%	1	0	37433	0	0	0	-4395	0	0	0		0	41828	0	0	41828	0	0	0	0	0	0	0	0	0	3195	0	0	0			
33147																																																																																						41945	4421	4421	8.4940%	11.9208%	10.6643%	37524	351865	441769	-1078	0			3.9208%			0				25549	441769								0	0	0		0		11975	10.6643%	1	0	36446	0	0	0	-1078	0	0	0		0	37524	0	0	37524	0	0	0	0	0	0	0	0	0	4421	0	0	0			
33259																																																																																						122930	11210	11210	10.0943%	13.7175%	12.4666%	111720	896153	1106758	-7580	0			5.7175%			0				51720	1106758								0	0	0		0		60000	12.4666%	1	0	104140	0	0	0	-7580	0	0	0		0	111720	0	0	111720	0	0	0	0	0	0	0	0	0	11210	0	0	0			
33370																																																																																				27770	0				11.2841%			3095		27428	0	0						0	0	0	0	3368	27701	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	3368	0	0	273	0	0	0	0		0	3095	0	0	3095	0	0	0	0	0	0						273	0	1636		
33839																																																																																				44435	0				10.9068%			5023		46054	-258	0						0	0	0	0	4273	46054	0	0.0000%	3108	0	9	3117	7.0147%	0	0	0	0	1		750		1	0	4765	0	0	0	-258	0	0	0		0	5023	0	0	5023	0	0	0	0	0	0						0	0	0		
33857																																																																																						141055	14103	14103	9.6563%	11.6039%	10.4437%	126952	1215584	1314704	-11532	0			3.6039%			0				60915	1329917								0	0	0		0		81250	10.4437%	1	0	130633	15213	0	0	-11532	0	0	0		0	126952	0	0	126952	0	0	0	0	0	0	0	0	0	14103	0	15213	0			
34434																																																																																						56479	3437	3437	11.4187%	16.4990%	15.4949%	53042	342318	464518	-4856	0			8.4990%			0				29245	465121								0	0	0		0		24400	15.4949%	1	0	48789	603	0	0	-4856	0	0	0		0	53042	0	0	53042	0	0	0	0	0	0	0	0	0	3437	0	603	0			
34537																																																																																						1685451	129465	129465	10.6618%	15.3030%	14.1276%	1555986	11013829	14593989	-157867	0			7.3030%			2				493572	15383450								0	0	0		0		1851870	14.1275%	1	0	2187575	736038	50035	3388	-157840	-26	0	0		0	1555980	0	0	1555980	0	0	6	6	0	6	0	0	0	129465	0	789461	0			
34555																																																																																				380234	0				9.9352%			36705		369444	-5478	0						0	0	0	0	35169	370208	0	0.0000%	33087	0	716	33803	8.8901%	0	0	0	0	1		2300		1	0	31991	764	0	0	-5478	0	0	0		0	36705	0	0	36705	0	0	0	0	0	0						764	0	3572		
34742																																																																																						67758	4957	4957	8.8509%	12.7035%	11.7742%	62801	533379	709544	-3353	0			4.7035%			0				45844	710114								0	0	0		0		17527	11.7742%	1	0	60018	570	0	0	-3353	0	0	0		0	62801	0	0	62801	0	0	0	0	0	0	0	0	0	4957	0	570	0			
35057																																																																																						23769	2111	2111	8.9730%	14.0980%	12.8459%	21658	168598	241368	-776	0			6.0980%			0				14797	241368								0	0	0		0		6861	12.8459%	1	0	20882	0	0	0	-776	0	0	0		0	21658	0	0	21658	0	0	0	0	0	0	0	0	0	2111	0	0	0			
35301			19886000	183000	713000	6.0914%	16.0651%	15.4891%	19173000	123784200	314754000	-1805000	52000	267557000	7.1659%	8.0651%						15977000	323270000												13333000	15.4891%	0	27505000	7003000	1051000	409000					-132000	1000					0	0	0	0	0	0	530000	0	0	713000	0	8464000	0		19703000	0	530000	18.3412%	17.8478%	107425000	2.5000%	17.8478%	0	19173000	0	0	0	0	0	0	19173000	530000																			0																	0				0																															
35646																																																																																						17017	615	615	13.8353%	21.2593%	20.4910%	16402	80045	118552	-1493	0			13.2593%			0				14252	118552								0	0	0		0		2150	20.4910%	1	0	14909	0	0	0	-1493	0	0	0		0	16402	0	0	16402	0	0	0	0	0	0	0	0	0	615	0	0	0			
35879																																																																																						19728	1208	1208	6.9174%	12.5193%	11.7527%	18520	157581	267730	-6852	0			4.5193%			0				16752	270383								0	0	0		0		4421	11.7527%	1	0	14321	0	0	2653	-2887	0	0	-3965		0	18520	0	0	18520	0	0	0	0	0	0	0	0	0	1208	0	2653	0			
36933																																																																																						46167	4504	4504	8.7108%	12.6395%	11.4064%	41663	365260	478294	-8417	0			4.6395%			0				26019	478294								0	0	0		0		15644	11.4064%	1	0	33246	0	0	0	-8417	0	0	0		0	41663	0	0	41663	0	0	0	0	0	0	0	0	0	4504	0	0	0			
37051																																																																																						12175	1060	1060	8.5764%	11.3508%	10.3626%	11115	107261	129600	-210	0			3.3508%			0				3602	134120								0	0	0		0		12033	10.3626%	1	0	15425	4207	313	0	-210	0	0	0		0	11115	0	0	11115	0	0	0	0	0	0	0	0	0	1060	0	4520	0			
37341																																																																																				81794	0				13.0218%			10713		82270	-349	0						0	0	0	0	9813	82270	0	0.0000%	2429	0	0	2429	2.9697%	0	0	0	0	1		900		1	0	10364	0	0	0	-349	0	0	0		0	10713	0	0	10713	0	0	0	0	0	0						0	0	0		
37435																																																																																						284435	13561	13561	12.5490%	26.3534%	25.0970%	270874	1079310	2158524	-28318	0			18.3534%			0				212787	2161465								0	0	0		0		61028	25.0970%	1	0	245497	2941	0	0	-28318	0	0	0		0	270874	0	0	270874	0	0	0	0	0	0	0	0	0	13561	0	2941	0			
37640																																																																																						756122	40205	40205	11.1224%	15.0234%	14.2245%	715917	5032971	6436705	-219994	0			7.0234%			2				339086	6617687								0	0	0		0		557813	14.2245%	1	0	676905	177121	3861	0	-219480	0	-514	0		0	715917	0	0	715917	0	0	0	0	0	0	0	0	0	40205	0	180982	0			
