"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
976552																																																																																						105551	11485	11485	8.4372%	11.5053%	10.2534%	94066	917414	1114893	-2379	0			3.5053%			1				42587	1114918								0	0	0		0		51504	10.2534%	1	0	91712	0	25	0	-2379	0	0	0		0	94066	0	0	94066	0	0	0	0	0	0	0	0	0	11485	0	25	0			
976703																																																																																						315420	0	0	10.4979%	21.1085%	21.1085%	315420	1494278	3004613	2387	0			13.1085%			0				293980	3061001								0	0	0		0		77828	21.1085%	1	0	374195	56314	74	0	2387	0	0	0		0	315420	0	0	315420	0	0	0	0	0	0	0	0	0	0	0	56388	0			
976954																																																																																				16523	0				12.3003%			2063		16772	0	0						0	0	0	0	1863	16772	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		200		1	0	2063	0	0	0	0	0	0	0		0	2063	0	0	2063	0	0	0	0	0	0						0	0	0		
977045																																																																																						6109	502	502	9.3551%	14.1612%	12.9975%	5607	43139	59935	-71	0			6.1612%			0				3773	60093								0	0	0		0		1992	12.9975%	1	0	5694	158	0	0	-71	0	0	0		0	5607	0	0	5607	0	0	0	0	0	0	0	0	0	502	0	158	0			
977250																																																																																						49470	3634	3634	14.6640%	17.0784%	15.8239%	45836	289664	312576	-708	57			9.0784%			0				20936	312633								0	0	0		0		24900	15.8239%	1	0	45128	0	0	0	-765	0	57	0		0	45836	0	0	45836	0	0	0	0	0	0	0	0	0	3634	0	0	0			
977616																																																																																				211330	0				15.4866%			31760		205081	-1356	0						1	0	0	0	30860	205081	0	0.0000%	28766	0	414	29180	13.8078%	0	0	0	0	1		900		1	0	30404	0	0	0	-1356	0	0	0		0	31760	0	0	31760	0	0	0	0	0	0						0	0	0		
977652																																																																																				139510	0				13.0236%			17892		137381	-1036	0						0	0	0	0	9292	137381	0	0.0000%	3146	0	112	3258	2.3353%	0	0	0	0	1		8600		1	0	16856	0	0	0	-1036	0	0	0		0	17892	0	0	17892	0	0	0	0	0	0						0	0	4		
977951																																																																																						96382	10312	10312	8.9611%	11.6828%	10.4329%	86070	824990	960487	-8480	0			3.6828%			0				28751	967818								0	0	0		0		64650	10.4329%	1	0	84921	5878	1453	0	-8804	324	0	0		0	86070	0	0	86070	0	0	0	0	0	0	0	0	0	10312	0	7331	0			
978118																																																																																						283172	21875	21875	8.9590%	11.7466%	10.8391%	261297	2410682	2916598	-19351	0			3.7466%			0				203813	3003872								0	0	0		0		144758	10.8391%	1	0	329220	83406	2263	1605	-20987	2589	-953	0		0	261297	0	0	261297	0	0	0	0	0	0	0	0	0	21875	0	87274	0			
979133																																																																																				297358	0				8.6559%			26786		309455	-10953	0						0	0	0	0	24796	309865	0	0.0000%	20310	0	489	20799	6.9946%	0	0	0	0	1		2400		1	0	16243	410	0	0	-10953	0	0	0		0	26786	0	0	26786	0	0	0	0	0	0						410	0	0		
979151																																																																																				255519	0				14.9194%			37685		252591	-9530	0						0	0	0	0	34923	252591	0	0.0000%	12482	0	0	12482	4.8850%	0	0	0	0	1		2762		1	0	28155	0	0	0	-9530	0	0	0		0	37685	0	0	37685	0	0	0	0	0	0						0	0	0		
979357																																																																																						4039	235	235	7.2532%	14.2741%	13.4436%	3804	28296	52446	19	0			6.2741%			0				-169	53874								0	0	0		0		5401	13.4436%	1	0	5251	0	1428	0	19	0	0	0		0	3804	0	0	3804	0	0	0	0	0	0	0	0	0	235	0	1428	0			
979375																																																																																				2426016	0				13.7233%			332738		2424626	-10864	0						0	0	0	0	178936	2424792	0	0.0000%	25268	0	24	25292	1.0425%	0	0	0	0	1		153968		1	0	322040	0	0	166	-10864	0	0	0		0	332738	0	0	332738	0	0	0	0	0	0						166	0	0		
979629																																																																																						96747	4940	4940	9.2129%	13.5300%	12.8391%	91807	715057	996502	-8108	0			5.5300%			0				63696	998014								0	0	0		0		29623	12.8391%	1	0	85211	539	973	0	-7833	0	-275	0		0	91807	0	0	91807	0	0	0	0	0	0	0	0	0	4940	0	1512	0			
979759																																																																																						63207	2649	2649	11.3174%	22.3834%	21.4453%	60558	282384	535086	-14058	0			14.3834%			0				49808	535086								0	0	0		0		10750	21.4453%	1	0	46500	0	0	0	-13669	0	-389	0		0	60558	0	0	60558	0	0	0	0	0	0	0	0	0	2649	0	0	0			
980438																																																																																						28901	2471	2471	8.7174%	12.0971%	11.0628%	26430	238909	303186	-732	0			4.0971%			0				19805	303186								0	0	0		0		6625	11.0628%	1	0	25698	0	0	0	-732	0	0	0		0	26430	0	0	26430	0	0	0	0	0	0	0	0	0	2471	0	0	0			
980531																																																																																						146624	9337	9337	11.3234%	17.0672%	15.9803%	137287	859100	1212420	-29426	0			9.0672%			0				84110	1216243								0	0	0		0		57000	15.9803%	1	0	111684	3823	0	0	-29426	0	0	0		0	137287	0	0	137287	0	0	0	0	0	0	0	0	0	9337	0	3823	0			
980661			2288945	197397	197397	9.0762%	14.1622%	12.9409%	2091548	16162350	23044410	-452653	288754			6.1622%						1368983	24328656								0	0	0		1718057	12.9409%	0	2634387	995492	0	0	-172182	296	-5368	-275399		0	2091548	0	0	2091548	0	0	0	0	0	0	0	0	0	197397	0	995492	0																																						0																	0				1																															
980773																																																																																				483950	0				13.9330%			66520		477428	-5480	0						0	0	0	0	66639	477647	0	0.0000%	41206	0	3916	45122	9.3237%	0	0	0	0	1		100		1	0	61259	23	196	0	-5480	0	0	0		0	66520	0	0	66520	0	0	0	0	0	0						219	0	3916		
980951																																																																																						37301	2226	2226	10.0523%	20.9471%	19.6971%	35075	178072	348926	-10049	0			12.9471%			0				28504	351211								0	0	0		0		8856	19.6971%	1	0	27311	2285	0	0	-10049	0	0	0		0	35075	0	0	35075	0	0	0	0	0	0	0	0	0	2226	0	2285	0			
980960																																																																																						121905	9468	9468	9.7148%	14.1180%	13.0215%	112437	863471	1157383	0	0			6.1180%			0				82488	1157383								0	0	0		0		29949	13.0215%	1	0	112437	0	0	0	0	0	0	0		0	112437	0	0	112437	0	0	0	0	0	0	0	0	0	9468	0	0	0			
981275																																																																																						947238	78177	78177	10.2202%	13.7410%	12.6070%	869061	6893492	8503369	-129149	-135148			5.7410%			0				352887	8668087								0	0	0		0		816041	12.6070%	1	0	1039779	290520	9346	0	-106767	-22773	392	0		0	869061	0	0	869061	0	0	0	0	0	0	0	0	0	78177	0	299866	0			
981350																																																																																				20606	0				12.0619%			2543		21083	-5	0						0	0	0	0	1711	21092	0	0.0000%	1127	0	0	1127	5.4693%	0	0	0	0	1		841		1	0	2547	0	0	9	-5	0	0	0		0	2543	0	0	2543	0	0	0	0	0	0						9	0	0		
981453																																																																																				33485	0				13.4778%			4502		33403	-1237	0						0	0	0	0	2252	33403	0	0.0000%	2902	0	0	2902	8.6666%	0	0	0	0	1		2250		1	0	3265	0	0	0	-1237	0	0	0		0	4502	0	0	4502	0	0	0	0	0	0						0	0	0		
982142																																																																																				1496562	0				10.6897%			163398		1528560	-23641	0						0	0	0	0	47627	1535289	0	0.0000%	64121	0	3491	67612	4.5178%	0	0	0	0	1		122500		1	0	146486	6695	34	0	-23641	0	0	0		0	163398	0	0	163398	0	0	0	0	0	0						6729	0	108360		
982348																																																																																				1181033	0				11.0263%			125339		1136730	-23006	0						0	0	0	0	110348	1143403	0	0.0000%	195614	0	5617	201231	17.0386%	0	0	0	0	1		21664		1	0	109006	6512	161	0	-23006	0	0	0		0	125339	0	0	125339	0	0	0	0	0	0						6673	0	0		
982553																																																																																						62251	5605	5605	10.8862%	13.9579%	12.7012%	56646	445990	520346	-642	0			5.9579%			0				34853	521896								0	0	0		0		23343	12.7012%	1	0	57554	1431	119	0	-642	0	0	0		0	56646	0	0	56646	0	0	0	0	0	0	0	0	0	5605	0	1550	0			
983055																																																																																				28432	0				13.8393%			4083		29503	-491	0						0	0	0	0	123	29503	0	0.0000%	11	0	104	115	0.4045%	0	0	0	0	1		3960		1	0	3592	0	0	0	-491	0	0	0		0	4083	0	0	4083	0	0	0	0	0	0						0	0	4152		
983158																																																																																				42236	0				16.1670%			6611		40892	0	0						0	0	0	0	4611	40892	0	0.0000%	2402	0	55	2457	5.8173%	0	0	0	0	1		2000		1	0	6611	0	0	0	0	0	0	0		0	6611	0	0	6611	0	0	0	0	0	0						0	0	0		
983457																																																																																						201717	11096	11096	14.3195%	22.7452%	21.4940%	190621	886857	1331201	-28268	0			14.7452%			0				99734	1345349								0	0	0		0		105035	21.4940%	1	0	176501	14047	0	101	-28268	0	0	0		0	190621	0	0	190621	0	0	0	0	0	0	0	0	0	11096	0	14148	0			
983550																																																																																						25224	1369	1369	11.1119%	16.0402%	15.1696%	23855	157255	214679	-11173	0			8.0402%			0				10973	214679								0	0	0		0		12882	15.1696%	1	0	12682	0	0	0	-11173	0	0	0		0	23855	0	0	23855	0	0	0	0	0	0	0	0	0	1369	0	0	0			
984258																																																																																				668961	0				9.2161%			62818		681615	-10628	0						0	0	0	0	53206	686221	0	0.0000%	10541	0	1422	11963	1.7883%	0	0	0	0	1		14218		1	0	56796	4606	0	0	-9529	0	-1099	0		0	62818	0	0	62818	0	0	0	0	0	0						4606	0	78884		
984351																																																																																				148624	0				9.6979%			14250		146939	-3850	0						0	0	0	0	11250	146939	0	0.0000%	13945	0	371	14316	9.6324%	0	0	0	0	1		3000		1	0	10400	0	0	0	-3850	0	0	0		0	14250	0	0	14250	0	0	0	0	0	0						0	0	0		
984454																																																																																						9347	533	533	12.7197%	17.2964%	16.3101%	8814	54040	69294	-437	0			9.2964%			0				2564	69294								0	0	0		0		6250	16.3101%	1	0	8377	0	0	0	-437	0	0	0		0	8814	0	0	8814	0	0	0	0	0	0	0	0	0	533	0	0	0			
984856																																																																																				176030	0				11.3910%			20049		176007	-3326	0						0	0	0	0	19531	176007	0	0.0000%	715	0	486	1201	0.6823%	0	0	0	0	1		518		1	0	16723	0	0	0	-3326	0	0	0		0	20049	0	0	20049	0	0	0	0	0	0						0	0	11279		
985451																																																																																				179524	0				12.9512%			23165		178864	-5958	0						0	0	0	0	9767	178864	0	0.0000%	13661	0	0	13661	7.6096%	0	0	0	0	1		13398		1	0	17207	0	0	0	-239	0	0	-5719		0	23165	0	0	23165	0	0	0	0	0	0						0	0	0		
985479																																																																																						132563	12224	12224	8.8577%	11.9072%	10.8092%	120339	1113297	1358587	-7959	-106			3.9072%			0				29239	1375052								0	0	0		0		107671	10.8092%	1	0	128951	5102	11469	0	-7853	0	-106	0		0	120339	0	0	120339	0	0	0	0	0	0	0	0	0	12224	0	16571	0			
986159																																																																																						12423	786	786	11.2158%	15.3830%	14.4097%	11637	80758	103755	-513	0			7.3830%			0				4537	103755								0	0	0		0		7100	14.4097%	1	0	11124	0	0	0	-513	0	0	0		0	11637	0	0	11637	0	0	0	0	0	0	0	0	0	786	0	0	0			
986551																																																																																				156689	0				10.0059%			15636		156268	-939	0						0	0	0	0	15386	156268	0	0.0000%	16387	0	591	16978	10.8355%	0	0	0	0	1		250		1	0	14697	0	0	0	-939	0	0	0		0	15636	0	0	15636	0	0	0	0	0	0						0	0	269		
986757																																																																																						5184	381	381	11.6680%	16.9950%	15.7460%	4803	30503	41164	105	0			8.9950%			0				1424	41164								0	0	0		0		3379	15.7460%	1	0	4908	0	0	0	105	0	0	0		0	4803	0	0	4803	0	0	0	0	0	0	0	0	0	381	0	0	0			
986935																																																																																						25564	1632	1632	10.8747%	19.7777%	18.5151%	23932	129257	220070	-6322	0			11.7777%			0				20932	220070								0	0	0		0		3000	18.5151%	1	0	17610	0	0	0	-6322	0	0	0		0	23932	0	0	23932	0	0	0	0	0	0	0	0	0	1632	0	0	0			
987231																																																																																				367711	0				9.8376%			35491		360770	-712	0						0	0	0	0	20081	363305	0	0.0000%	23008	0	285	23293	6.3346%	0	0	0	0	1		17945		1	0	37314	1364	1171	0	-712	0	0	0		0	35491	0	0	35491	0	0	0	0	0	0						2535	0	880		
987259																																																																																						31878	2604	2604	8.6356%	11.5560%	10.6121%	29274	275856	338993	-5189	0			3.5560%			0				5719	346508								0	0	0		0		31070	10.6121%	1	0	31600	7295	220	0	-5189	0	0	0		0	29274	0	0	29274	0	0	0	0	0	0	0	0	0	2604	0	7515	0			
987576																																																																																				28896	0				23.1878%			6807		29356	0	0						0	0	0	0	6807	29356	0	0.0000%	277	0	0	277	0.9586%	0	0	0	0	1		0		1	0	6807	0	0	0	0	0	0	0		0	6807	0	0	6807	0	0	0	0	0	0						0	0	0		
987651																																																																																						24820	820	820	15.7824%	24.9207%	24.0974%	24000	99596	152068	-1718	0			16.9207%			0				22289	152277								0	0	0		0		1920	24.0974%	1	0	22491	209	0	0	-1718	0	0	0		0	24000	0	0	24000	0	0	0	0	0	0	0	0	0	820	0	209	0			
987848																																																																																						18012	1228	1228	9.8084%	18.3287%	17.0791%	16784	98272	171118	-4304	0			10.3287%			0				14874	171558								0	0	0		0		2350	17.0791%	1	0	12920	440	0	0	-4304	0	0	0		0	16784	0	0	16784	0	0	0	0	0	0	0	0	0	1228	0	440	0			
988144																																																																																				311846	0				11.2054%			37735		336757	-13345	0						0	0	0	0	32910	336932	0	0.0000%	16630	0	190	16820	5.3937%	0	0	0	0	1		5000		1	0	24565	175	0	0	-9450	0	0	-3895		0	37735	0	0	37735	0	0	0	0	0	0						175	0	2432		
988153																																																																																						86209	7371	7371	10.6703%	14.7051%	13.4478%	78838	586251	738858	-6924	0			6.7051%			0				76188	738884								0	0	0		0		2676	13.4478%	1	0	71940	0	26	0	-6924	0	0	0		0	78838	0	0	78838	0	0	0	0	0	0	0	0	0	7371	0	26	0			
988256																																																																																						8480	188	188	22.6954%	56.4656%	55.2137%	8292	15018	36536	64	0			48.4656%			0				8103	36536								0	0	0		0		189	55.2137%	1	0	8356	0	0	0	64	0	0	0		0	8292	0	0	8292	0	0	0	0	0	0	0	0	0	188	0	0	0			
988452																																																																																						29158	1727	1727	8.9108%	13.9842%	13.1560%	27431	208506	307840	-12227	0			5.9842%			0				23291	307840								0	0	0		0		4140	13.1560%	1	0	15204	0	0	0	-12227	0	0	0		0	27431	0	0	27431	0	0	0	0	0	0	0	0	0	1727	0	0	0			
989141																																																																																						14760	1043	1043	8.3383%	11.3085%	10.5094%	13717	130521	164506	890	0			3.3085%			0				1107	179796								0	0	0		0		27900	10.5094%	1	0	29897	12599	2691	0	890	0	0	0		0	13717	0	0	13717	0	0	0	0	0	0	0	0	0	1043	0	15290	0			
989347																																																																																				507803	0				10.4303%			49655		476063	-8	0						0	0	0	0	47983	479391	0	0.0000%	64210	0	478	64688	12.7388%	0	0	0	0	1		5000		1	0	52975	2906	422	0	-8	0	0	0		0	49655	0	0	49655	0	0	0	0	0	0						3328	0	2298		
989534																																																																																				174053	0				13.0232%			23116		177499	4	0						0	0	0	0	15237	177499	0	0.0000%	9668	0	503	10171	5.8436%	0	0	0	0	1		7875		1	0	23116	0	0	0	0	0	0	0		0	23116	0	0	23116	0	0	0	0	0	0						0	0	0		
989730																																																																																						39184	3193	3193	8.8961%	13.9840%	12.8445%	35991	280205	404569	-73	0			5.9840%			0				16747	406210								0	0	0		0		20885	12.8445%	1	0	37559	0	1641	0	-73	0	0	0		0	35991	0	0	35991	0	0	0	0	0	0	0	0	0	3193	0	1641	0			
989758																																																																																						19874	1100	1100	13.4650%	22.6947%	21.4386%	18774	87571	139428	-666	0			14.6947%			0				14333	139428								0	0	0		0		4441	21.4386%	1	0	18108	0	0	0	-666	0	0	0		0	18774	0	0	18774	0	0	0	0	0	0	0	0	0	1100	0	0	0			
989851																																																																																						13239	504	504	13.7315%	29.4658%	28.3441%	12735	44930	92743	-2711	0			21.4658%			0				5735	92743								0	0	0		0		7000	28.3441%	1	0	10024	0	0	0	-2711	0	0	0		0	12735	0	0	12735	0	0	0	0	0	0	0	0	0	504	0	0	0			
990053																																																																																						24818	1951	1951	10.7510%	15.8998%	14.6499%	22867	156090	212697	-415	0			7.8998%			0				7867	212697								0	0	0		0		15000	14.6499%	1	0	22452	0	0	0	-415	0	0	0		0	22867	0	0	22867	0	0	0	0	0	0	0	0	0	1951	0	0	0			
990352																																																																																				887117	0				10.4862%			93212		888899	-8506	0						0	0	0	0	50924	896011	0	0.0000%	0	0	47003	47003	5.2984%	0	0	0	0	1		49400		1	0	91818	6263	849	0	-8506	0	0	0		0	93212	0	0	93212	0	0	0	0	0	0						7112	0	93052		
990642																																																																																				387231	0				9.3528%			36414		389336	-4615	0						1	0	0	0	32115	390232	0	0.0000%	32079	0	3731	35810	9.2477%	0	0	0	0	1		5195		1	0	32695	502	19	375	-4615	0	0	0		0	36414	0	0	36414	0	0	0	0	0	0						896	0	0		
991078																																																																																						6220	423	423	8.1725%	16.1449%	15.0470%	5797	38526	70933	0	0			8.1449%			0				5797	70933								0	0	0		0		0	15.0470%	1	0	5797	0	0	0	0	0	0	0		0	5797	0	0	5797	0	0	0	0	0	0	0	0	0	423	0	0	0			
991135																																																																																						14788	884	884	12.5660%	21.0487%	19.7905%	13904	70256	110648	-1933	0			13.0487%			0				10904	110648								0	0	0		0		3000	19.7905%	1	0	11971	0	0	0	-1933	0	0	0		0	13904	0	0	13904	0	0	0	0	0	0	0	0	0	884	0	0	0			
991340																																																																																						1227882	97355	97355	12.8750%	15.8926%	14.6326%	1130527	7726104	8780791	-71226	0			7.8926%			0				861715	8859563								0	0	0		0		276632	13.7142%	1	0	1067121	78766	6	0	-71226	0	0	0		0	1059575	0	0	1059575	0	0	70952	70952	0	70952	0	0	0	97355	0	78772	0			
991359																																																																																				217194	0				9.0744%			19122		210725	-46	0						0	0	0	0	9213	210725	0	0.0000%	20681	0	2100	22781	10.4888%	0	0	0	0	1		9909		1	0	19076	0	0	0	-46	0	0	0		0	19122	0	0	19122	0	0	0	0	0	0						0	0	0		
991555																																																																																						24962	1345	1345	10.6782%	23.2603%	22.0070%	23617	107316	221171	-8293	0			15.2603%			0				15635	221171								0	0	0		0		7982	22.0070%	1	0	15324	0	0	0	-8293	0	0	0		0	23617	0	0	23617	0	0	0	0	0	0	0	0	0	1345	0	0	0			
991621																																																																																				545307	0				13.7809%			77624		563272	-9758	0						0	0	0	0	76207	563272	0	0.0000%	37340	0	815	38155	6.9970%	0	0	0	0	1		1417		1	0	67866	0	0	0	-8226	0	-1532	0		0	77624	0	0	77624	0	0	0	0	0	0						0	0	14588		
991854																																																																																				14112	0				11.2672%			1604		14236	5	0						0	0	0	0	507	14236	0	0.0000%	1252	0	0	1252	8.8719%	0	0	0	0	1		1097		1	0	1609	0	0	0	5	0	0	0		0	1604	0	0	1604	0	0	0	0	0	0						0	0	0		
992851																																																																																				315806	0				10.7021%			34009		317778	-10900	0						0	0	0	0	15085	318462	0	0.0000%	26809	0	103	26912	8.5217%	0	0	0	0	1		19608		1	0	23793	0	684	0	-10900	0	0	0		0	34009	0	0	34009	0	0	0	0	0	0						684	0	0		
993250																																																																																						24171	2381	2381	8.7975%	12.7387%	11.4838%	21790	189745	247683	-1344	0			4.7387%			0				11843	250386								0	0	0		0		12650	11.4838%	1	0	23149	1559	0	1144	-1344	0	0	0		0	21790	0	0	21790	0	0	0	0	0	0	0	0	0	2381	0	2703	0			
994435																																																																																						206117	12508	12508	14.4099%	20.6088%	19.3582%	193609	1000139	1343580	-21076	0			12.6088%			0				127906	1350564								0	0	0		0		72687	19.3582%	1	0	179517	6516	459	9	-21076	0	0	0		0	193609	0	0	193609	0	0	0	0	0	0	0	0	0	12508	0	6984	0			
994770																																																																																						3408	171	171	11.4844%	25.0791%	23.8207%	3237	13589	28186	0	0			17.0791%			0				3237	28186								0	0	0		0		0	23.8207%	1	0	3237	0	0	0	0	0	0	0		0	3237	0	0	3237	0	0	0	0	0	0	0	0	0	171	0	0	0			
995076																																																																																						374899	31489	31489	11.3766%	14.8581%	13.6101%	343410	2523196	3018553	-178	0			6.8581%			0				310953	3018598								0	0	0		0		32502	13.6101%	1	0	343277	0	45	0	-178	0	0	0		0	343410	0	0	343410	0	0	0	0	0	0	0	0	0	31489	0	45	0			
995272																																																																																						140647	2722	2722	24.2024%	44.3877%	43.5287%	137925	316860	569882	-1530	0			36.3877%			0				137925	569882								0	0	0		0		0	43.5287%	1	0	136395	0	0	0	-1530	0	0	0		0	137925	0	0	137925	0	0	0	0	0	0	0	0	0	2722	0	0	0			
995517																																																																																						60509	4855	4855	11.0905%	15.7308%	14.4686%	55654	384653	501815	-1364	0			7.7308%			0				51699	502860								0	0	0		0		5000	14.4686%	1	0	55335	1045	0	0	-1364	0	0	0		0	55654	0	0	55654	0	0	0	0	0	0	0	0	0	4855	0	1045	0			
995571																																																																																						27470	1631	1631	11.8128%	21.2766%	20.0133%	25839	129109	218737	-4908	0			13.2766%			0				14268	218737								0	0	0		0		11571	20.0133%	1	0	20931	0	0	0	-4908	0	0	0		0	25839	0	0	25839	0	0	0	0	0	0	0	0	0	1631	0	0	0			
995674																																																																																						19937	1786	1786	7.1063%	10.4646%	9.5272%	18151	190518	255423	0	0			2.4646%	746	0	0				11993	255562								0	0	0		0		6297	9.5272%	1	0	18290	0	0	139	0	0	0	0		0	18151	0	0	18151	0	0	0	0	0	0	0	0	0	1786	0	139	0			
995955																																																																																						6159	307	307	11.9938%	25.1419%	23.8886%	5852	24497	48792	-239	0			17.1419%			0				5652	48792								0	0	0		0		200	23.8886%	1	0	5613	0	0	0	-239	0	0	0		0	5852	0	0	5852	0	0	0	0	0	0	0	0	0	307	0	0	0			
996260																																																																																				5280860	0				13.6664%			716431		5242262	-14055	0						0	0	0	0	312361	5242998	0	0.0000%	277022	0	76542	353564	6.6952%	0	0	0	0	1		404306		1	0	702612	0	736	0	-14055	0	0	0		0	715931	0	0	715931	500	0	0	500	0	500						736	0	0		
997155																																																																																				102884	0				9.9681%			10244		102768	-91	0						0	0	0	0	8019	102768	0	0.0000%	3360	0	0	3360	3.2658%	0	0	0	0	1		2400		1	0	10328	0	0	0	84	0	0	0		0	10244	0	0	10244	0	0	0	0	0	0						0	0	0		
997557																																																																																				88815	0				11.3368%			9923		87529	-3046	0						0	0	0	0	6218	87600	0	0.0000%	2960	0	201	3161	3.5591%	0	0	0	0	1		3776		1	0	6948	71	0	0	-3046	0	0	0		0	9923	0	0	9923	0	0	0	0	0	0						71	0	0		
997847																																																																																						100879	5634	5634	15.2910%	22.3898%	21.1394%	95245	450557	622884	-11300	0			14.3898%			0				85965	622884								0	0	0		0		9280	21.1394%	1	0	83945	0	0	0	-11300	0	0	0		0	95245	0	0	95245	0	0	0	0	0	0	0	0	0	5634	0	0	0			
998358																																																																																						8962	642	642	11.8051%	16.8490%	15.6420%	8320	53190	70478	-2878	0			8.8490%			0				6870	70478								0	0	0		0		1450	15.6420%	1	0	5442	0	0	0	-2878	0	0	0		0	8320	0	0	8320	0	0	0	0	0	0	0	0	0	642	0	0	0			
998648																																																																																						24125	784	784	12.4718%	25.3350%	24.5117%	23341	95224	187150	-1907	0			17.3350%			0				20091	187150								0	0	0		0		3250	24.5117%	1	0	21434	0	0	0	-1017	0	0	-890		0	23341	0	0	23341	0	0	0	0	0	0	0	0	0	784	0	0	0			
998657																																																																																				90973	0				12.0735%			10091		83580	-354	0						0	0	0	0	-3304	83580	0	0.0000%	6604	0	105	6709	7.3747%	0	0	0	0	1		13395		1	0	9737	0	0	0	-354	0	0	0		0	10091	0	0	10091	0	0	0	0	0	0						0	0	0		
998844																																																																																						118788	10768	10768	10.9970%	13.7888%	12.5389%	108020	861479	982269	-1737	0			5.7888%			0				87678	990241								0	0	0		0		28314	12.5389%	1	0	114255	7898	74	0	-1737	0	0	0		0	108020	0	0	108020	0	0	0	0	0	0	0	0	0	10768	0	7972	0			
999935																																																																																						65445	6134	6134	8.6893%	12.5249%	11.3510%	59311	522519	682572	-21	0			4.5249%			0				56111	682572								0	0	0		0		3200	11.3510%	1	0	59290	0	0	0	-21	0	0	0		0	59311	0	0	59311	0	0	0	0	0	0	0	0	0	6134	0	0	0			
1000052																																																																																						75949	5676	5676	11.5468%	14.9673%	13.8487%	70273	507433	608595	-6787	0			6.9673%			0				66084	609806								0	0	0		0		5400	13.8487%	1	0	64697	679	532	0	-6787	0	0	0		0	70273	0	0	70273	0	0	0	0	0	0	0	0	0	5676	0	1211	0			
1000276																																																																																						64024	2387	2387	15.4524%	22.1492%	21.3234%	61637	289058	398884	-6159	0			14.1492%			1				57766	398884								0	0	0		0		3871	21.3234%	1	0	55478	0	0	0	-6159	0	0	0		0	61637	0	0	61637	0	0	0	0	0	0	0	0	0	2387	0	0	0			
1000641																																																																																						89759	6355	6355	10.4921%	17.6667%	16.4158%	83404	508070	794922	-2738	0			9.6667%			0				79071	794922								0	0	0		0		4333	16.4158%	1	0	80666	0	0	0	-2738	0	0	0		0	83404	0	0	83404	0	0	0	0	0	0	0	0	0	6355	0	0	0			
1000856																																																																																				26152	0				21.8278%			5233		23974	-91	0						0	0	0	0	2620	24584	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		3223		1	0	5752	610	0	0	-91	0	0	0		0	5233	0	0	5233	0	0	0	0	0	0						610	0	116		
1000959																																																																																						30548	1860	1860	13.1338%	20.5583%	19.3066%	28688	148592	218428	-2210	0			12.5583%			0				9056	218796								0	0	0		0		20000	19.3066%	1	0	26846	368	0	0	-2210	0	0	0		0	28688	0	0	28688	0	0	0	0	0	0	0	0	0	1860	0	368	0			
1001059																																																																																						106508	9029	9029	8.5362%	13.5307%	12.3837%	97479	787157	1141952	1694	0			5.5307%			0				28689	1147430								0	0	0		0		74268	12.3837%	1	0	104651	2414	3064	0	1694	0	0	0		0	97479	0	0	97479	0	0	0	0	0	0	0	0	0	9029	0	5478	0			
