"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
17259																																																																																						6132	216	216	8.2361%	12.9302%	12.4747%	5916	47424	71830	-1666	0			4.9302%			0				4378	71830								0	0	0		0		1538	12.4747%	1	0	4250	0	0	0	-1666	0	0	0		0	5916	0	0	5916	0	0	0	0	0	0	0	0	0	216	0	0	0			
17950																																																																																						80095	5035	5035	9.6068%	19.9336%	18.6806%	75060	401808	781324	-29880	0			11.9336%			0				45639	785465								0	0	0		0		33562	18.6806%	1	0	49321	3095	1046	0	-29880	0	0	0		0	75060	0	0	75060	0	0	0	0	0	0	0	0	0	5035	0	4141	0			
17978																																																																																				314016	0				41.9162%			130817		312092	0	0						0	0	0	0	130817	312092	0	0.0000%	12766	0	0	12766	4.0654%	0	0	0	0	1		0		1	0	130817	0	0	0	0	0	0	0		0	130817	0	0	130817	0	0	0	0	0	0						0	0	0		
18050																																																																																						123839	6738	6738	11.7315%	20.5328%	19.4156%	117101	603129	998172	-50430	0			12.5328%			0				81216	998172								0	0	0		0		35885	19.4156%	1	0	66671	0	0	0	-50430	0	0	0		0	117101	0	0	117101	0	0	0	0	0	0	0	0	0	6738	0	0	0			
18827																																																																																						242967	21690	21690	8.2766%	12.1730%	11.0863%	221277	1995947	2673533	-12495	0			4.1730%			1				102594	2718113								0	0	0		0		163262	11.0863%	1	0	253361	35462	9083	34	-12495	0	0	0		0	221277	0	0	221277	0	0	0	0	0	0	0	0	0	21690	0	44580	0			
18836																																																																																				218835	0				9.7560%			21203		217333	-2226	0						0	0	0	0	19347	217333	0	0.0000%	24848	0	27	24875	11.3670%	0	0	0	0	1		1856		1	0	18977	0	0	0	-2226	0	0	0		0	21203	0	0	21203	0	0	0	0	0	0						0	0	0		
18854																																																																																						205066	17948	17948	11.1178%	14.2849%	13.0347%	187118	1435539	1683056	-5748	0			6.2849%			0				181265	1691442								0	0	0		0		14238	13.0347%	1	0	189755	7447	938	0	-5748	0	0	0		0	187118	0	0	187118	0	0	0	0	0	0	0	0	0	17948	0	8386	0			
19356																																																																																						13905	1410	1410	8.8582%	11.8931%	10.6871%	12495	116917	141055	-1877	0			3.8931%			0				5050	141835								0	0	0		0		8225	10.6871%	1	0	11398	762	18	0	-1877	0	0	0		0	12495	0	0	12495	0	0	0	0	0	0	0	0	0	1410	0	780	0			
19936																																																																																						47552	3490	3490	10.2132%	17.0935%	15.8389%	44062	278188	431420	-8133	0			9.0935%			0				29811	431420								0	0	0		0		14251	15.8389%	1	0	35929	0	0	0	-8133	0	0	0		0	44062	0	0	44062	0	0	0	0	0	0	0	0	0	3490	0	0	0			
19972																																																																																						24655	503	503	21.1439%	49.9382%	48.9194%	24152	49371	114227	0	0			41.9382%			0				24152	114227								0	0	0		0		0	48.9194%	1	0	24152	0	0	0	0	0	0	0		0	24152	0	0	24152	0	0	0	0	0	0	0	0	0	503	0	0	0			
20053																																																																																				192915	0				12.6159%			23128		183324	-267	0						0	0	0	0	16925	183324	0	0.0000%	25123	0	845	25968	13.4609%	0	0	0	0	1		6203		1	0	22861	0	0	0	-267	0	0	0		0	23128	0	0	23128	0	0	0	0	0	0						0	0	0		
20633																																																																																				366332	0				11.6644%			42238		362109	-5400	176						0	0	0	0	38316	362285	0	0.0000%	9574	0	0	9574	2.6135%	0	0	0	0	1		3922		1	0	36838	0	0	0	-4900	0	-500	0		0	42238	0	0	42238	0	0	0	0	0	0						0	0	1359		
20857																																																																																						47266	2380	2380	7.1392%	11.0754%	10.5178%	44886	426764	628728	-12306	0			3.0754%			0				4206	634140								0	0	0		0		46093	10.5178%	1	0	37993	5247	165	0	-5257	0	0	-7048		0	44886	0	0	44886	0	0	0	0	0	0	0	0	0	2380	0	5412	0			
21256																																																																																				12047	0				10.3109%			1217		11803	-94	0						0	0	0	0	617	11803	0	0.0000%	0	0	3	3	0.0249%	0	0	0	0	1		600		1	0	1123	0	0	0	-94	0	0	0		0	1217	0	0	1217	0	0	0	0	0	0						0	0	36		
21359																																																																																				73332	0				10.6968%			7645		71470	-2373	0						0	0	0	0	3745	71470	0	0.0000%	3083	0	16	3099	4.2260%	0	0	0	0	1		3900		1	0	5272	0	0	0	-2373	0	0	0		0	7645	0	0	7645	0	0	0	0	0	0						0	0	0		
21658																																																																																				217060	0				9.7950%			21708		221624	-4087	0						0	0	0	0	17451	221624	0	0.0000%	29299	0	75	29374	13.5327%	0	0	0	0	1		4257		1	0	17621	0	0	0	-4087	0	0	0		0	21708	0	0	21708	0	0	0	0	0	0						0	0	0		
22048																																																																																				312925	0				10.3042%			31708		307719	-7353	0						0	0	0	0	24058	307719	0	0.0000%	16712	0	780	17492	5.5898%	0	0	0	0	1		7650		1	0	24355	0	0	0	-7353	0	0	0		0	31708	0	0	31708	0	0	0	0	0	0						0	0	12416		
22543																																																																																				361789	0				9.6652%			34587		357852	-83	0						0	0	0	0	22142	357852	0	0.0000%	38237	0	3735	41972	11.6012%	0	0	0	0	1		12445		1	0	34504	0	0	0	-83	0	0	0		0	34587	0	0	34587	0	0	0	0	0	0						0	0	51049		
22552																																																																																						10330	912	912	7.3639%	10.1552%	9.2587%	9418	101721	127895	-1801	0			2.1552%	286	0	0				1918	127895								0	0	0		0		7500	9.2587%	1	0	7617	0	0	0	-1801	0	0	0		0	9418	0	0	9418	0	0	0	0	0	0	0	0	0	912	0	0	0			
22730																																																																																						25096	1764	1764	8.5049%	15.2631%	14.1902%	23332	164423	274337	-10120	0			7.2631%			0				22782	274337								0	0	0		0		550	14.1902%	1	0	13212	0	0	0	-10120	0	0	0		0	23332	0	0	23332	0	0	0	0	0	0	0	0	0	1764	0	0	0			
23456																																																																																						34519	3226	3226	8.7310%	13.0087%	11.7930%	31293	265353	358411	-11453	0			5.0087%			0				34811	363067								0	0	0		0		1138	11.7930%	1	0	24496	2567	2089	0	-11453	0	0	0		0	31293	0	0	31293	0	0	0	0	0	0	0	0	0	3226	0	4656	0			
23504																																																																																						1485209	81321	81321	10.5016%	14.1292%	13.3556%	1403888	10511621	13368340	-82621	-6160			6.1292%			0				673929	13517019								0	0	0		0		884798	13.3556%	1	0	1476106	151668	3171	0	-69787	7813	-6160	-14487		0	1403888	0	0	1403888	0	0	0	0	0	0	0	0	0	81321	0	154839	0			
23643																																																																																				361990	0				15.4894%			39641		255923	-22490	0						0	0	0	0	34641	255923	0	0.0000%	5538	0	540	6078	1.6791%	0	0	0	0	1		5000		1	0	17151	0	0	0	-22490	0	0	0		0	39641	0	0	39641	0	0	0	0	0	0						0	0	7062		
23755																																																																																						30253	1964	1964	9.0669%	14.3826%	13.4489%	28289	210345	312003	-10637	0			6.3826%			0				23564	312003								0	0	0		0		4725	13.4489%	1	0	17652	0	0	0	-4687	0	0	-5950		0	28289	0	0	28289	0	0	0	0	0	0	0	0	0	1964	0	0	0			
24006																																																																																						209159	17840	17840	9.7809%	14.6604%	13.4099%	191319	1426696	1956054	-6330	0			6.6604%			0				177165	2051246								0	0	0		0		109346	13.4099%	1	0	280181	80794	14398	0	-7233	0	903	0		0	191319	0	0	191319	0	0	0	0	0	0	0	0	0	17840	0	95192	0			
24378																																																																																				74866	0				10.9251%			8267		75670	-145	0						0	0	0	0	8267	75670	0	0.0000%	4682	0	0	4682	6.2538%	0	0	0	0	1		0		1	0	8122	0	0	0	-145	0	0	0		0	8267	0	0	8267	0	0	0	0	0	0						0	0	0		
24659																																																																																						11462	589	589	9.8801%	22.8345%	21.6611%	10873	50196	110049	-83	0			14.8345%			0				4040	111216								0	0	0		0		8000	21.6611%	1	0	11957	1050	117	0	-83	0	0	0		0	10873	0	0	10873	0	0	0	0	0	0	0	0	0	589	0	1167	0			
24949																																																																																						62660	3890	3890	11.9117%	20.2961%	19.0361%	58770	308730	493380	-2379	0			12.2961%			0				23747	493380								0	0	0		0		35023	19.0361%	1	0	56391	0	0	0	-2379	0	0	0		0	58770	0	0	58770	0	0	0	0	0	0	0	0	0	3890	0	0	0			
25357																																																																																						67916	6494	6494	9.8621%	13.0798%	11.8292%	61422	519242	622809	-728	0			5.0798%			0				10222	623124								0	0	0		0		51515	11.8292%	1	0	61009	315	0	0	-728	0	0	0		0	61422	0	0	61422	0	0	0	0	0	0	0	0	0	6494	0	315	0			
25647																																																																																						40382	3398	3398	10.5553%	14.8682%	13.6171%	36984	271600	350384	-1571	0			6.8682%			0				7778	352019								0	0	0		0		30841	13.6171%	1	0	37048	0	0	1635	-1571	0	0	0		0	36984	0	0	36984	0	0	0	0	0	0	0	0	0	3398	0	1635	0			
26765																																																																																						436275	42947	42947	9.1397%	12.7054%	11.4547%	393328	3433772	4303516	-23149	0			4.7054%			1				87196	4308280								0	0	0		0		310896	11.4547%	1	0	374943	3454	1310	0	-23149	0	0	0		0	393328	0	0	393328	0	0	0	0	0	0	0	0	0	42947	0	4764	0			
27070																																																																																						128738	6705	6705	12.8290%	20.1979%	19.1459%	122033	637383	951228	-16047	0			12.1979%			0				138432	967627								0	0	0		0		0	19.1459%	1	0	122385	15394	1005	0	-16047	0	0	0		0	122033	0	0	122033	0	0	0	0	0	0	0	0	0	6705	0	16399	0			
27614																																																																																						55203	1507	1507	9.7534%	23.1019%	22.4713%	53696	238954	550536	-31871	0			15.1019%			1				43696	553190								0	0	0		0		12654	22.4713%	1	0	24479	2654	0	0	-31871	0	0	0		0	53696	0	0	53696	0	0	0	0	0	0	0	0	0	1507	0	2654	0			
27847																																																																																						91283	7311	7311	9.9015%	15.6124%	14.3620%	83972	584682	848075	-19987	0			7.6124%			0				75560	848075								0	0	0		0		8412	14.3620%	1	0	63985	0	0	0	-19987	0	0	0		0	83972	0	0	83972	0	0	0	0	0	0	0	0	0	7311	0	0	0			
28013																																																																																				5743063	0				11.8789%			681682		5738611	-29401	20						0	2945	0	0	283747	5779755	22954	0.3997%	314762	0	5388	320150	5.5746%	0	0	0	0	1		439059		1	0	693405	41012	111	0	-29420	0	20	0		0	681682	0	0	681682	0	0	0	0	0	0						41124	0	0		
28152																																																																																						20692	1899	1899	8.1494%	13.6182%	12.3684%	18793	151944	230605	-4911	0			5.6182%			0				6188	230605								0	0	0		0		12605	12.3684%	1	0	13882	0	0	0	-3041	427	0	-2297		0	18793	0	0	18793	0	0	0	0	0	0	0	0	0	1899	0	0	0			
28675																																																																																						28765	1081	1081	10.5470%	18.2921%	17.6046%	27684	157254	262481	-4214	0			10.2921%			0				27684	262481								0	0	0		0		0	17.6046%	1	0	23470	0	0	0	-4214	0	0	0		0	27684	0	0	27684	0	0	0	0	0	0	0	0	0	1081	0	0	0			
28732																																																																																				153226	0				13.6232%			20294		148966	-1372	0						0	0	0	0	19737	148966	0	0.0000%	20302	0	225	20527	13.3966%	0	0	0	0	1		557		1	0	18922	0	0	0	-1372	0	0	0		0	20294	0	0	20294	0	0	0	0	0	0						0	0	888		
29476																																																																																						17511	1027	1027	14.5895%	21.4883%	20.2280%	16484	81491	112985	-311	0			13.4883%			0				10656	113184								0	0	0		0		6027	20.2280%	1	0	16372	199	0	0	-311	0	0	0		0	16484	0	0	16484	0	0	0	0	0	0	0	0	0	1027	0	199	0			
29636																																																																																						131543	7394	7394	8.2028%	14.0732%	13.2821%	124149	934708	1513489	-74343	0			6.0732%			1				12557	1526704								0	0	0		0		124807	13.2821%	1	0	63021	13030	185	0	-27290	0	0	-47053		0	124149	0	0	124149	0	0	0	0	0	0	0	0	0	7394	0	13215	0			
29878																																																																																				2180036	0				33.8450%			739940		2186261	-8348	0						0	0	0	0	739940	2186261	0	0.0000%	58377	0	0	58377	2.6778%	0	0	0	0	1		0		1	0	731592	0	0	0	-2691	0	-5657	0		0	739940	0	0	739940	0	0	0	0	0	0						0	0	4647		
30052																																																																																				47245	0				14.7879%			6142		41534	-1	0						0	0	0	0	-142	44390	0	0.0000%	2322	0	8	2330	4.9317%	0	0	0	0	1		9140		1	0	8997	1202	1654	0	-1	0	0	0		0	6142	0	0	6142	0	0	0	0	0	0						2856	0	0		
30502																																																																																						125738	9838	9838	9.2054%	16.0007%	14.7487%	115900	785830	1259043	-34822	0			8.0007%			0				89069	1266642								0	0	0		0		34276	14.7487%	1	0	88523	7259	0	170	-34976	0	0	0		0	116070	170	170	115900	0	0	0	0	170	0	0	0	0	9838	0	7599	0			
30810			18051902	1707059	2848789	10.1901%	13.8352%	11.6518%	15203113	130478185	149194527	-217652	0			5.6518%						10601354	149194532								0	0	0		4601764	11.6518%	0	14985466	0	0	5	-149310	-68342	0	0		0	15203113	0	0	15203113	0	0	0	0	0	0	1141730	0	0	2848789	0	5	0																																						2																	0				1																															
31134																																																																																						38447	1495	1495	17.6035%	32.2042%	30.9520%	36952	119385	209913	-1783	0			24.2042%			0				36502	209913								0	0	0		0		450	30.9520%	1	0	35169	0	0	0	-1783	0	0	0		0	36952	0	0	36952	0	0	0	0	0	0	0	0	0	1495	0	0	0			
31255																																																																																						123383	10188	10188	10.4661%	14.5745%	13.3711%	113195	846566	1081537	-13611	0			6.5745%			0				79828	1082470								0	0	0		0		34300	13.3711%	1	0	100517	933	0	0	-13611	0	0	0		0	113195	0	0	113195	0	0	0	0	0	0	0	0	0	10188	0	933	0			
31657																																																																																				188367	0				14.3556%			26777		186526	0	0						0	0	0	0	24507	186526	0	0.0000%	0	0	15	15	0.0080%	0	0	0	0	1		2270		1	0	26777	0	0	0	0	0	0	0		0	26777	0	0	26777	0	0	0	0	0	0						0	0	4752		
31826																																																																																						50261	4356	4356	9.7155%	14.4310%	13.1803%	45905	348284	472493	-2906	0			6.4310%			0				45170	473358								0	0	0		0		1600	13.1803%	1	0	43864	865	0	0	-2906	0	0	0		0	45905	0	0	45905	0	0	0	0	0	0	0	0	0	4356	0	865	0			
31835																																																																																				180679	0				14.3553%			26515		184705	-4825	0						0	0	0	0	6504	184705	0	0.0000%	15254	0	2052	17306	9.5783%	0	0	0	0	1		20011		1	0	21690	0	0	0	-4825	0	0	0		0	26515	0	0	26515	0	0	0	0	0	0						0	0	0		
32234																																																																																						28098	797	797	7.2107%	14.1511%	13.7497%	27301	198557	378616	-19963	0			6.1511%			0				6204	385912								0	0	0		0		28393	13.7497%	1	0	14634	5188	697	1411	-19963	0	0	0		0	27301	0	0	27301	0	0	0	0	0	0	0	0	0	797	0	7296	0			
32766																																																																																				366221	0				10.5496%			40147		380553	0	0						0	0	0	0	10238	382431	0	0.0000%	35453	0	0	35453	9.6808%	0	0	0	0	1		31786		1	0	42024	1062	815	0	0	0	0	0		0	40147	0	0	40147	0	0	0	0	0	0						1878	0	0		
32971																																																																																						44368	3169	3169	10.8376%	16.3624%	15.1937%	41199	271158	380148	-4466	0			8.3624%			0				41199	380148								0	0	0		0		0	15.1937%	1	0	36733	0	0	0	-4466	0	0	0		0	41199	0	0	41199	0	0	0	0	0	0	0	0	0	3169	0	0	0			
33147																																																																																						41494	4225	4225	9.0000%	12.3488%	11.0914%	37269	336016	414102	-1211	0			4.3488%			0				25294	414102								0	0	0		0		11975	11.0914%	1	0	36058	0	0	0	-1211	0	0	0		0	37269	0	0	37269	0	0	0	0	0	0	0	0	0	4225	0	0	0			
33259																																																																																						119294	11596	11596	9.9498%	12.8628%	11.6125%	107698	927434	1082417	-9307	0			4.8628%			0				47698	1082417								0	0	0		0		60000	11.6125%	1	0	98391	0	0	0	-9307	0	0	0		0	107698	0	0	107698	0	0	0	0	0	0	0	0	0	11596	0	0	0			
33370																																																																																				27541	0				11.5702%			3136		27104	0	0						0	0	0	0	3409	27377	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	3409	0	0	273	0	0	0	0		0	3136	0	0	3136	0	0	0	0	0	0						273	0	1723		
33839																																																																																						5177	113	113	12.2428%	22.6525%	22.1580%	5064	22854	41363	-303	0			14.6525%			0				4314	41363								0	0	0		0		750	22.1580%	1	0	4761	0	0	0	-303	0	0	0		0	5064	0	0	5064	0	0	0	0	0	0	0	0	0	113	0	0	0			
33857																																																																																						138567	13506	13506	9.6667%	11.4199%	10.3069%	125061	1213377	1293735	-11443	0			3.4199%			0				59024	1308948								0	0	0		0		81250	10.3069%	1	0	128831	15213	0	0	-11443	0	0	0		0	125061	0	0	125061	0	0	0	0	0	0	0	0	0	13506	0	15213	0			
34434																																																																																						55598	3522	3522	11.1840%	15.9405%	14.9307%	52076	348785	465630	-5727	0			7.9405%			0				28279	466233								0	0	0		0		24400	14.9307%	1	0	46952	603	0	0	-5727	0	0	0		0	52076	0	0	52076	0	0	0	0	0	0	0	0	0	3522	0	603	0			
34537																																																																																						1634250	129002	129002	10.5415%	15.2879%	14.0812%	1505248	10689796	14279205	-168010	0			7.2879%			2				458416	15076880								0	0	0		0		1844501	14.0811%	1	0	2134907	736038	58458	3179	-170566	2556	0	0		0	1505242	0	0	1505242	0	0	6	6	0	6	0	0	0	129002	0	797675	0			
34555																																																																																				353138	0				10.1586%			35626		350698	-6137	0						0	0	0	0	34100	351462	0	0.0000%	35964	0	1968	37932	10.7414%	0	0	0	0	1		2300		1	0	30263	764	0	0	-6127	0	0	0		0	35626	0	0	35626	0	0	0	0	0	0						764	0	3259		
34742																																																																																						65690	5035	5035	9.2099%	12.8610%	11.8753%	60655	510768	658585	-2976	0			4.8610%			0				43698	659155								0	0	0		0		17527	11.8753%	1	0	58249	570	0	0	-2976	0	0	0		0	60655	0	0	60655	0	0	0	0	0	0	0	0	0	5035	0	570	0			
35057																																																																																						23339	1962	1962	10.0070%	14.8978%	13.6454%	21377	156661	213621	-891	0			6.8978%			0				14516	213621								0	0	0		0		6861	13.6454%	1	0	20486	0	0	0	-891	0	0	0		0	21377	0	0	21377	0	0	0	0	0	0	0	0	0	1962	0	0	0			
35301			18716000	145000	678000	6.1328%	15.9645%	15.3862%	18038000	117235060	294123000	-2037000	136000	249985000	7.2156%	7.9645%						15322000	303047000												13333000	15.3862%	0	26618000	7069000	1159000	555000					-208000	5000					0	0	0	0	0	0	533000	0	0	678000	0	8788000	0		18571000	0	533000	17.8610%	17.3484%	103975000	2.5000%	17.3484%	0	18038000	0	0	0	0	0	0	18038000	533000																			0																	0				0																															
35646																																																																																						16508	539	539	14.2127%	21.7709%	21.0601%	15969	75826	112357	-1608	0			13.7709%			0				13819	112357								0	0	0		0		2150	21.0601%	1	0	14361	0	0	0	-1608	0	0	0		0	15969	0	0	15969	0	0	0	0	0	0	0	0	0	539	0	0	0			
35879																																																																																						16805	1168	1168	5.9039%	10.8227%	10.0705%	15637	155276	264857	-7442	0			2.8227%			0				17581	266802								0	0	0		0		1	10.0705%	1	0	10140	0	0	1945	-3077	0	0	-4365		0	15637	0	0	15637	0	0	0	0	0	0	0	0	0	1168	0	1945	0			
36456																																																																																				117066	0				11.8767%			13925		117246	-4254	0						0	0	0	0	3511	117384	0	0.0000%	8229	0	0	8229	7.0294%	0	0	0	0	1		10552		1	0	9809	138	0	0	-4254	0	0	0		0	13925	0	0	13925	0	0	0	0	0	0						138	0	0		
36933																																																																																						43555	3850	3850	8.7712%	12.5536%	11.4439%	39705	346953	452677	-8283	0			4.5536%			0				24072	452677								0	0	0		0		15633	11.4439%	1	0	31422	0	0	0	-8283	0	0	0		0	39705	0	0	39705	0	0	0	0	0	0	0	0	0	3850	0	0	0			
37051																																																																																						12309	1010	1010	8.9616%	11.8015%	10.8332%	11299	104300	126082	-220	0			3.8015%			0				3829	130645								0	0	0		0		12033	10.8332%	1	0	15642	4207	356	0	-220	0	0	0		0	11299	0	0	11299	0	0	0	0	0	0	0	0	0	1010	0	4563	0			
37341																																																																																				81735	0				12.1252%			9851		81244	-370	0						0	0	0	0	8951	81244	0	0.0000%	2732	0	0	2732	3.3425%	0	0	0	0	1		900		1	0	9481	0	0	0	-370	0	0	0		0	9851	0	0	9851	0	0	0	0	0	0						0	0	0		
37435																																																																																						267337	13207	13207	11.7833%	25.4277%	24.1715%	254130	1051360	2156699	-31239	0			17.4277%			0				196043	2159640								0	0	0		0		61028	24.1715%	1	0	225832	2941	0	0	-31239	0	0	0		0	254130	0	0	254130	0	0	0	0	0	0	0	0	0	13207	0	2941	0			
